X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-67.84972,-14.50399,train,2.5049172209738626E-4,62.974197527325344,0.7403784004056627
-67.85633,-14.47463,train,2.5032970036423675E-4,62.9434642267524,0.7401518469038342
-68.49047,-14.38338,train,2.3090674828619753E-4,60.00472186618026,0.7115096866221369
-68.55661,-14.38267,train,2.450162717656041E-4,62.05148490714598,0.7326115568325886
-52.92979,-14.26843,train,4.710102814022452E-5,5.496242708854205,0.22397447944824533
-39.22851,-13.89831,train,2.352463727809701E-4,60.658631036365335,0.718171422725888
-39.00521,-13.81037,train,2.0334682344534086E-4,55.401267038645855,0.6653680620768804
-60.37001,-13.77682,train,5.6432411651054035E-5,7.884493926298431,0.2619957309402773
-38.99713,-13.69157,train,4.987573663804373E-5,6.233369626003468,0.23548038972466456
-68.70314,-13.66991,train,3.1999863170194097E-4,71.19308605387153,0.8214207388960307
-68.76312,-13.66647,train,2.943443814078607E-4,68.35218166375901,0.79497272709388
-68.86211,-13.46329,train,2.5361115293563144E-4,63.764642601085576,0.744701964248352
-67.43293,-13.43451,train,1.6165218076895005E-4,45.70000987916928,0.5811572043033888
-69.607,-13.142,train,3.999171647678848E-4,77.62457770917031,0.8838609016343156
-68.84369,-13.09595,train,2.320616522483891E-4,60.17150260213164,0.7132977996437009
-69.42345,-13.00378,train,3.192411410936809E-4,71.1072220129622,0.8206910103083109
-69.4507,-12.9871,train,2.5313455102486383E-4,63.60954779888823,0.7440460791065504
-46.91354,-12.95705,train,6.0320968280245804E-5,8.95162373949536,0.27728464712422907
-68.882,-12.957,train,2.052327370556575E-4,55.69348581455801,0.6687483496120914
-67.545,-12.864,train,1.4134413952724762E-4,39.75559091771916,0.5327685984731674
-51.77,-12.85,train,3.575271906252996E-5,3.221135974134275,0.17508579486486786
-68.827,-12.807,train,1.7786618057554943E-4,50.16826594278037,0.616167184916058
-68.738,-12.658,train,1.7342990316060358E-4,48.946182393790096,0.606889823495083
-70.0357,-12.57831,train,4.0316557570635014E-4,77.87553811313988,0.8858742770369505
-70.0436,-12.4703,train,3.677648145630429E-4,75.22394347337973,0.8619132944437393
-70.20653,-12.46702,train,4.116826329994103E-4,78.51303152762517,0.8909889964756358
-68.97883,-12.2665,train,1.5649971079327517E-4,44.49946880535824,0.5693765057772451
-61.16239,-12.23501,train,4.9614462539270106E-5,6.1634484586777045,0.23440427710956158
-69.0431,-12.2318,train,1.5575854064374956E-4,44.25077751396415,0.5676548368756397
-71.13333,-12.2,train,2.7186345516371266E-4,66.02449607275757,0.7685949160207816
-53.4,-12.0,train,3.812659393384637E-5,3.6646721060668264,0.18556098031495105
-53.6,-11.9333,train,3.8213339128282966E-5,3.681909039171222,0.18594123087182934
-71.429,-11.9134,train,1.7448349333530185E-4,49.25234995909625,0.6091132469260252
-71.68439,-11.89206,train,1.5242663119140564E-4,43.25070465857745,0.559829699920124
-71.60553,-11.8331,train,1.491229789031866E-4,42.42589179622614,0.5519311005256236
-71.47617,-11.79865,train,1.6742292484721557E-4,47.407928742947064,0.5939693386495055
-69.40202,-11.65597,train,1.3565899920569568E-4,37.62936067161025,0.518247366486644
-69.3325,-11.6191,train,1.3826090396527806E-4,38.58766596747205,0.5249484438456623
-69.63734,-11.59383,train,1.359947613930913E-4,37.78270138794688,0.5191173894067844
-69.83856,-11.5754,train,1.6544356814049207E-4,46.884904354836976,0.5896195703673279
-69.80794,-11.49415,train,1.2329373689353896E-4,32.53576775073854,0.4850861763829114
-69.855,-11.4838,train,1.299370502719009E-4,35.20426237951306,0.5031763835785438
-69.64513,-11.4013,train,1.2817884278190777E-4,34.567174085383044,0.4984514400626785
-75.33333,-11.13333,train,1.619576373515623E-4,45.79506836321182,0.5818453981213896
-66.733,-10.767,train,6.968530696281731E-5,11.4501713573001,0.31281590284290406
-40.1833,-10.45,train,5.959959404087239E-5,8.752008480695995,0.27447249540668217
-71.217,-10.133,train,1.1310915214115363E-4,27.940915431423974,0.45606563476566475
-55.9,-9.9,train,6.0287799856033776E-5,8.942445530813059,0.27715558519303607
-36.3325,-9.865519,train,1.6125120605111105E-4,45.537636354392355,0.5802520885247695
-58.21962,-9.863658,train,2.8984152373411173E-5,2.137688022646892,0.14447254974534784
-56.76942,-9.566479,train,5.240904706029058E-5,6.8373136352192425,0.24583624998543285
-55.90176,-9.53846,train,4.563478531304645E-5,5.183765104591329,0.2178246317306205
-69.72419,-9.46499,train,1.2035933403048798E-4,31.391579281807818,0.47688726028886597
-69.92637,-9.38518,train,1.1066099326109328E-4,26.758922168951717,0.4488492704714667
-63.87273,-8.97063,train,7.102508186567543E-5,11.814019642190408,0.3177545377524875
-39.37384,-8.761049,train,6.059080807009164E-5,9.025146509156592,0.2783337670249826
-67.3833,-8.75,train,6.920306265473314E-5,11.323977942083436,0.3110295331175875
-42.29424,-8.38907,train,4.288677385509988E-5,4.627227579132003,0.20616710615506517
-41.2467,-8.17294,train,3.2573930507283965E-5,2.6742577050086975,0.16084746497216384
-51.87361,-7.6875,train,5.679573991685622E-5,7.988369200323355,0.2634378484695571
-35.1237,-6.87568,train,1.2382319525812289E-4,32.72849950734643,0.48655177426756946
-52.59256,-6.14058,train,9.497980791361176E-5,19.815039721028448,0.4003006271212576
-76.96667,-6.05,train,9.464775510964186E-5,19.675501395310626,0.3992276357122675
-76.6,-5.83333,train,6.597325440290338E-5,10.390208748003822,0.29894511374890576
-52.63108,-5.771787,train,1.123884401175204E-4,27.60726638722233,0.4539510829671216
-64.283333,-5.633333,train,8.679728572985407E-5,17.08524013014126,0.37329285951063906
-62.18496,-5.52423,train,8.860190315148687E-5,17.702540909493255,0.3793519735817754
-62.08285,-5.41706,train,9.528123120783596E-5,19.97880946162145,0.4012729832344152
-61.80415,-5.19105,train,9.538040223372243E-5,20.024533876832002,0.40159255249517645
-61.66775,-5.05015,train,9.978543996671984E-5,21.861918333785596,0.41561663605639676
-65.34972,-4.88528,train,1.0100499329466144E-4,22.3973871797282,0.4194408396298651
-65.04546,-4.83407,train,9.877835856535061E-5,21.444149676590932,0.41243970702655464
-53.54269,-4.760569,train,1.180092902375552E-4,30.2595457903443,0.4702270390035891
-53.61898,-4.659856,train,1.1573739946626013E-4,29.08160864392016,0.4637077071154033
-59.866667,-4.55,train,1.3257382296887486E-4,36.396744643718584,0.510179049340835
-61.07253,-4.47137,train,1.385352663792463E-4,38.685140886223024,0.5256495954454374
-71.78333,-4.45,train,1.092770264157312E-4,25.94591507139124,0.4447275149806398
-73.3105,-4.43853,train,1.0782374701934275E-4,25.27806207865378,0.44036614878177527
-39.02424,-4.35653,train,6.826304926225898E-5,11.037249433161055,0.3075340978132741
-39.0,-4.3,train,6.436128885152227E-5,10.014708152054567,0.29283483782171515
-38.939,-4.277,train,2.53657372637197E-4,63.77301130953686,0.7447654809363203
-79.216667,-4.0,train,9.23567554505031E-5,18.828326338402608,0.39177202522571974
-80.50382,-3.9836,train,3.217582107363296E-4,71.36687926763285,0.8231043884786631
-80.41793,-3.97864,train,7.182127184650237E-4,95.17388292767214,0.9790689346818904
-80.066667,-3.916667,train,5.112265388285951E-4,85.02384153094859,0.9362128941575075
-80.17052,-3.84943,train,6.300211572996475E-4,91.56523892188207,0.9663498845123291
-46.9464,-3.8358,train,1.2878388644233738E-4,34.82200600315326,0.5000824621838813
-80.28618,-3.818853,train,5.158036689884356E-4,85.35695107354726,0.9377654729861405
-80.37133,-3.79188,train,2.700053131552209E-4,65.85670535882119,0.7662684694847263
-46.749,-3.761,train,1.7122698283790914E-4,48.413700315011134,0.6021999822556044
-73.25,-3.7333,train,9.810537502379419E-5,21.099072226270515,0.41030709863212655
-46.79333,-3.64454,train,1.5554512419726571E-4,44.197309123429676,0.5671578152733848
-80.1465,-3.5823,train,1.598477268625304E-4,45.233407570305246,0.5770685983618776
-52.43285,-3.550107,train,9.132629062426722E-5,18.492290601440132,0.3883884797527374
-51.6858,-3.513306,train,1.0320837181790678E-4,23.333801888734314,0.4262867248435408
-72.2,-3.483333,train,1.0041268691028736E-4,22.14704288313671,0.417586655918624
-58.25,-3.3,train,1.2063296953265789E-4,31.52894301696074,0.47765730361002956
-46.7287,-3.25183,train,1.7771964277686237E-4,50.10969850242436,0.6158642632439565
-72.9625,-3.19152,train,8.328881376419369E-5,15.844744466895227,0.3613431363514993
