Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.80111E-4,84.271099284,0.863065897,0.038426681,0.822111388,0
2.8312E-4,84.525102436,0.865959155,0.03761102,0.822942643,0
2.8443E-4,84.752303478,0.867199886,0.036885989,0.824605154,0
2.8571E-4,85.008905416,0.868401181,0.036070328,0.82876143,0
2.89606E-4,85.268300172,0.87199017,0.035254667,0.83042394,0
2.91351E-4,85.500473069,0.873565995,0.034529636,0.83042394,0
2.92825E-4,85.763402796,0.874882589,0.033713975,0.832917706,0
2.94786E-4,86.027910982,0.876611442,0.032898314,0.836242727,0
2.9703E-4,86.264666804,0.878561695,0.032173283,0.837905237,0
2.99462E-4,86.503541593,0.880639663,0.031448251,0.841230258,0
3.01464E-4,86.774000337,0.882324317,0.03063259,0.847049044,0
3.02729E-4,87.015754706,0.883376323,0.029907558,0.84954281,0
3.04091E-4,87.258651833,0.88449768,0.029182527,0.852036575,0
3.05659E-4,87.502631567,0.885776606,0.028457495,0.853699086,0
3.0896E-4,87.779219149,0.888421285,0.027641834,0.857855362,0
3.11914E-4,88.027769358,0.890737148,0.026916803,0.859517872,0
3.16056E-4,88.279142589,0.89390233,0.026191771,0.862011638,0
3.18535E-4,88.501242259,0.89575268,0.025557368,0.864505403,0
3.24301E-4,88.75851533,0.899933173,0.024832336,0.866167914,0
3.29103E-4,89.019646496,0.903286888,0.024107305,0.871155445,0
3.34276E-4,89.252153259,0.906773788,0.023472902,0.87364921,0
3.3775E-4,89.521508268,0.909044299,0.02274787,0.876974231,0
3.40062E-4,89.758770517,0.910524879,0.022113467,0.880299252,0
3.43783E-4,90.032333931,0.91285673,0.021388436,0.881961762,0
3.46786E-4,90.274072814,0.914694629,0.020754033,0.885286783,0
3.49175E-4,90.517635787,0.91612892,0.02011963,0.886118038,0
3.54619E-4,90.763623928,0.919308044,0.019485227,0.889443059,0
3.5859E-4,91.013536501,0.92155107,0.018850825,0.89276808,0
3.63041E-4,91.266272695,0.923990868,0.018216422,0.896924356,0
3.67978E-4,91.522738322,0.926607999,0.017582019,0.899418121,0
3.70306E-4,91.781323819,0.92781105,0.016947616,0.901911887,0
3.7397E-4,92.004687929,0.929664333,0.016403843,0.902743142,0
3.75502E-4,92.267080267,0.93042484,0.01576944,0.905236908,0
3.77645E-4,92.53091757,0.931475337,0.015135037,0.909393184,0
3.80432E-4,92.758300594,0.932817599,0.014591263,0.912718204,0
3.85275E-4,93.025837433,0.935087573,0.013956861,0.916043225,0
3.89762E-4,93.258570358,0.937122582,0.013413087,0.917705736,0
3.9313E-4,93.532673887,0.938608061,0.012778684,0.921862012,0
3.96542E-4,93.76949908,0.940076972,0.01223491,0.925187032,0
3.99233E-4,94.00861734,0.941210591,0.011691136,0.928512053,0
4.00073E-4,94.28848074,0.941560092,0.011056734,0.932668329,0
4.02814E-4,94.52944999,0.942686151,0.01051296,0.93599335,0
4.06989E-4,94.772173916,0.944359754,0.009969186,0.938487116,0
4.11333E-4,95.017741131,0.94604921,0.009425412,0.942643392,0
4.14903E-4,95.265810672,0.947398988,0.008881639,0.946799667,0
