Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.80442E-3,94.009845232,0.969504275,0.001193199,0.925373134,0
4.86559E-3,94.496404499,0.97082986,0.001093766,0.925373134,0
4.87469E-3,94.983873266,0.971021953,0.000994332,0.940298507,0
4.88528E-3,95.472401093,0.971244042,0.000894899,0.955223881,0
5.04207E-3,95.976608439,0.9743398,0.000795466,0.955223881,0
5.17904E-3,96.494512811,0.976770127,0.000696033,0.970149254,0
5.36773E-3,97.031285834,0.979745687,0.000596599,0.985074627,0
5.41153E-3,97.57243928,0.980380064,0.000497166,1,0
5.50093E-3,98.122532766,0.981613784,0.000397733,1,0
5.96286E-3,98.718818369,0.986855037,0.0002983,1,0
6.2687E-3,99.345687892,0.989473859,0.000198866,1,0
6.54312E-3,100,0.991376379,0.000099433,1,0
